-9.321418	 1.8393754	 2.1411478	 0.03370750	 -0.00426339	 0.	 -9.568106	 -1.3244461	 -1.4058768	 -0.06115314	 0.	 0.	 -9.479489	 1.6094536	 1.192720	 -0.03637213	 0.	 0.	 -9.709412	 -0.8646023	 -0.31614264	 -0.04862940	 0.02065084	 0.01265696	 9.196877	 0.15328129	 -4.291876	 0.00488692	 -0.00366519	 -0.02199114	 0.00006981	 0.	 0.
-9.285493	 1.8489556	 2.1100128	 0.00159877	 0.00679479	 0.	 -9.56571	 -1.322051	 -1.3268411	 -0.05355895	 0.	 0.	 -9.484280	 1.6573539	 1.2166702	 -0.02744563	 0.	 0.	 -9.730967	 -0.82388696	 -0.30177254	 -0.03890352	 0.02238284	 0.01718683	 9.810002	 0.61312516	 -2.2992194	 -0.07086037	 -0.1881465	 -0.12705997	 0.00007681	 -0.00002272	 0.
-9.350159	 1.8417704	 2.2034184	 0.00346401	 0.01159111	 0.	 -9.620796	 -1.2430154	 -1.4154569	 -0.04889586	 0.	 0.	 -9.48907	 1.7196244	 1.2310404	 -0.03557274	 0.	 0.	 -9.740547	 -0.78556656	 -0.4263136	 -0.03903675	 0.02278254	 0.01452220	 9.043596	 0.30656258	 -2.9123444	 -0.00366519	 -0.07086037	 -0.03298672	 0.00008544	 -0.00010889	 -0.00010680
-9.333393	 1.7699198	 2.2010236	 0.02544716	 0.00239816	 0.	 -9.649536	 -1.2957059	 -1.4513822	 -0.05662327	 0.	 0.	 -9.469910	 1.6477739	 1.2310404	 -0.01771975	 0.	 0.	 -9.764497	 -0.78077656	 -0.39278328	 -0.05275957	 0.02184992	 0.00959264	 9.350159	 0.30656258	 -2.145938	 0.02199114	 -0.05131268	 -0.03054326	 0.00008499	 -0.00010862	 -0.00010662
-9.362134	 1.8297954	 2.1914434	 0.03264165	 -0.00772741	 0.	 -9.654326	 -1.2166702	 -1.4082718	 -0.06315160	 0.	 0.	 -9.515415	 1.7148344	 1.1735599	 -0.02238284	 0.	 0.	 -9.762102	 -0.78556656	 -0.39517832	 -0.0571562	 0.02025114	 0.01305666	 9.350159	 0.	 -1.8393754	 -0.03665191	 0.04764748	 -0.07819075	 0.00008571	 -0.00010880	 -0.00010671
-9.350159	 1.9591264	 2.0860624	 -0.01332312	 0.00133231	 0.	 -9.649536	 -1.2046951	 -1.420247	 -0.06581623	 0.	 0.	 -9.469910	 1.6932792	 1.199905	 -0.04822971	 0.	 0.	 -9.721387	 -0.8262819	 -0.3808082	 -0.05395865	 0.02238284	 0.01438897	 9.350159	 0.30656258	 -1.9926568	 0.1563815	 -0.01343903	 -0.12950343	 0.00008517	 -0.00010889	 -0.00010717
-9.309443	 1.9160162	 2.126778	 0.02518070	 0.00306431	 0.	 -9.647141	 -1.18793	 -1.3316312	 -0.06381776	 0.	 0.	 -9.496255	 1.6525638	 1.1711649	 -0.04809648	 0.	 0.	 -9.687857	 -0.8789724	 -0.31853768	 -0.05569065	 0.02224961	 0.01398928	 8.737033	 0.	 -3.0656256	 0.1600467	 -0.10751228	 -0.18081612	 0.00008553	 -0.00010862	 -0.00010698
-9.307048	 2.023792	 2.2297638	 0.01412251	 0.00159877	 0.	 -9.627981	 -1.1472147	 -1.3986918	 -0.06261868	 0.	 0.	 -9.462725	 1.6310087	 1.192720	 -0.05169372	 0.	 0.	 -9.747732	 -0.81670184	 -0.44307872	 -0.05409188	 0.02318223	 0.01438897	 9.350159	 0.45984388	 -1.2262503	 -0.03909537	 -0.10506883	 -0.13927728	 0.00008599	 -0.00010898	 -0.00010698
-9.359738	 1.9136210	 2.1938384	 -0.03170903	 0.00692802	 0.	 -9.620796	 -1.2813357	 -1.3747416	 -0.07141194	 0.	 0.	 -9.481885	 1.662144	 1.1735599	 -0.05542419	 0.	 0.	 -9.745337	 -0.8095168	 -0.50295424	 -0.06421745	 0.01851914	 0.01558805	 9.043596	 0.15328129	 -2.4525006	 -0.1282817	 -0.2687807	 -0.06963864	 0.00008562	 -0.00010908	 -0.00010671
-9.338183	 1.8489556	 2.2297638	 -0.00852679	 0.00213169	 0.	 -9.627981	 -1.312471	 -1.3172611	 -0.06714854	 0.	 0.	 -9.450749	 1.6214286	 1.18793	 -0.07767381	 0.	 0.	 -9.673486	 -0.81909688	 -0.4167335	 -0.05875497	 0.01958499	 0.01718683	 8.890315	 0.30656258	 -2.6057818	 -0.04031710	 -0.34208452	 -0.06475171	 0.00008580	 -0.00010862	 -0.00010671
-9.295073	 1.9255962	 2.138753	 0.02691271	 -0.01732006	 0.	 -9.632771	 -1.2741507	 -1.2765458	 -0.0592879	 0.	 0.	 -9.498650	 1.6070585	 1.2789407	 -0.06888055	 0.	 0.	 -9.740547	 -0.81909688	 -0.41433848	 -0.05409188	 0.02198315	 0.02224961	 9.043596	 0.61312516	 -2.9123444	 0.00733038	 -0.42760564	 -0.06963864	 0.00008526	 -0.00010889	 -0.00010726
-9.376504	 1.8872758	 2.138753	 -0.03157580	 0.00253139	 0.	 -9.627981	 -1.2669656	 -1.3244461	 -0.06381776	 0.	 0.	 -9.450749	 1.6118485	 1.2478055	 -0.04729709	 0.	 0.	 -9.675881	 -0.80233176	 -0.45744884	 -0.05489127	 0.02158346	 0.01678713	 9.196877	 0.30656258	 -3.218907	 0.10995574	 -0.5925393	 -0.09162979	 0.00008626	 -0.00010898	 -0.00010680
-9.304653	 1.8058452	 2.1531232	 0.01052526	 0.00133231	 0.	 -9.606425	 -1.310076	 -1.298101	 -0.06195253	 0.	 0.	 -9.493859	 1.6118485	 1.2262503	 -0.05036141	 0.	 0.	 -9.711806	 -0.81909688	 -0.4047584	 -0.05009494	 0.02184992	 0.02278254	 9.043596	 0.30656258	 -3.218907	 0.02199114	 -0.54367004	 -0.08674286	 0.00008590	 -0.00010862	 -0.00010671
