-9.249568	 2.737508	 1.5735282	 0.00492955	 0.00386370	 0.	 -9.553735	 -1.434617	 -1.6334037	 -0.06381776	 0.	 0.	 -9.616006	 0.8095168	 0.9580081	 -0.03344104	 0.	 0.	 -9.683066	 -1.1759548	 -0.49097912	 -0.05848851	 0.01865237	 0.01692036	 5.6714076	 0.15328129	 -13.795316	 -0.13927728	 -0.09773844	 -0.04886922	 0.00006981	 0.	 0.
-9.271123	 2.7111628	 1.6429838	 0.01705359	 0.01705359	 0.	 -9.53697	 -1.4130619	 -1.5663432	 -0.05942113	 0.	 0.	 -9.673486	 0.8047268	 0.8885524	 -0.04036906	 0.	 0.	 -9.659116	 -1.2046951	 -0.49337412	 -0.04436600	 0.02078407	 0.01918529	 7.6640648	 0.45984388	 -4.75172	 -0.11117747	 -0.03054326	 -0.04031710	 0.00007571	 0.	 -0.00001018
-9.266333	 2.6896076	 1.676514	 0.00532924	 0.00319754	 0.	 -9.498650	 -1.3843216	 -1.5902933	 -0.05902144	 0.	 0.	 -9.637561	 0.80712176	 1.075364	 -0.03557274	 0.	 0.	 -9.695042	 -1.2118802	 -0.4406837	 -0.05102756	 0.02145023	 0.01385604	 6.7443768	 0.15328129	 -6.5910956	 -0.06230825	 -0.04153883	 -0.02565634	 0.00008617	 -0.00010780	 -0.00010598
-9.287888	 2.6824224	 1.6262187	 0.01025880	 -0.00506278	 0.	 -9.592055	 -1.312471	 -1.5783182	 -0.06101991	 0.	 0.	 -9.635166	 0.9292678	 0.9675881	 -0.01558805	 0.	 0.	 -9.642351	 -1.1759548	 -0.4981642	 -0.04516539	 0.01945176	 0.01425574	 7.20422	 0.30656258	 -6.897658	 -0.14660765	 -0.15271631	 -0.01343903	 0.00008680	 -0.00010817	 -0.00010589
-9.254357	 2.6896076	 1.6118485	 0.02211638	 -0.01039203	 0.	 -9.548945	 -1.3364213	 -1.5711331	 -0.05755589	 0.	 0.	 -9.608821	 0.9148977	 0.9125026	 -0.03490658	 0.	 0.	 -9.671091	 -1.2070901	 -0.4622389	 -0.04876263	 0.01878560	 0.01692036	 6.897658	 0.30656258	 -6.7443768	 -0.1600467	 -0.05253441	 -0.02443461	 0.00008626	 -0.00010826	 -0.00010626
-9.216038	 2.7303228	 1.6573539	 0.02478101	 -0.00612863	 0.	 -9.575291	 -1.3651614	 -1.5639482	 -0.05262634	 0.	 0.	 -9.623191	 0.8741823	 0.9101076	 -0.04130168	 0.	 0.	 -9.618401	 -1.2190652	 -0.49337412	 -0.04449923	 0.01998468	 0.02318223	 7.6640648	 0.15328129	 -6.7443768	 0.08307767	 0.10751228	 -0.07819075	 0.00008680	 -0.00010789	 -0.00010617
-9.208852	 2.7039776	 1.5902933	 0.02424808	 -0.00852679	 0.	 -9.496255	 -1.2885208	 -1.6717241	 -0.06208576	 0.	 0.	 -9.644746	 0.8622072	 0.83586208	 -0.02558039	 0.	 0.	 -9.618401	 -1.2597805	 -0.35446300	 -0.05156049	 0.01825268	 0.02078407	 7.20422	 0.	 -6.897658	 0.14049901	 0.19303342	 -0.09651671	 0.00008635	 -0.00010762	 -0.00010571
-9.216038	 2.7949884	 1.5998734	 0.03557274	 -0.00519601	 0.	 -9.647141	 -1.3483963	 -1.6142435	 -0.06528330	 0.	 0.	 -9.659116	 0.9029226	 0.8741823	 -0.04516539	 0.	 0.	 -9.663906	 -1.2478055	 -0.5005592	 -0.05662327	 0.01878560	 0.01945176	 7.050939	 0.30656258	 -6.5910956	 0.1563815	 0.2247984	 -0.09407325	 0.00008644	 -0.00010780	 -0.00010653
-9.204062	 2.852469	 1.6453788	 0.02291577	 -0.00466309	 0.	 -9.61361	 -1.3867166	 -1.6310087	 -0.06594946	 0.	 0.	 -9.632771	 0.8550222	 0.9436379	 -0.06515007	 0.	 0.	 -9.683066	 -1.2430154	 -0.49097912	 -0.05675651	 0.02051761	 0.01905206	 6.897658	 0.30656258	 -6.7443768	 0.19425514	 0.3213151	 -0.08552113	 0.00008690	 -0.00010798	 -0.00010598
-9.216038	 2.8357038	 1.6238236	 0.01132465	 0.00413016	 0.	 -9.524995	 -1.3364213	 -1.5926883	 -0.07061255	 0.	 0.	 -9.683066	 0.8214919	 0.9244778	 -0.05688974	 0.	 0.	 -9.666301	 -1.2645706	 -0.55324964	 -0.05702297	 0.01678713	 0.01891883	 7.20422	 0.	 -6.897658	 -0.04764748	 -0.00977384	 -0.05253441	 0.00008680	 -0.00010853	 -0.00010608
-9.259148	 2.8141486	 1.6142435	 0.00173200	 0.00452986	 0.	 -9.620796	 -1.3364213	 -1.5998734	 -0.06221899	 0.	 0.	 -9.575291	 0.81430688	 0.9436379	 -0.06275191	 0.	 0.	 -9.618401	 -1.2166702	 -0.5053492	 -0.05089433	 0.02078407	 0.02171669	 7.357502	 0.61312516	 -6.5910956	 0.	 0.00610865	 -0.06719517	 0.00008653	 -0.00010817	 -0.00010598
-9.278308	 2.7925934	 1.6118485	 -0.02224961	 0.00506278	 0.	 -9.563315	 -1.3316312	 -1.6046635	 -0.06035375	 0.	 0.	 -9.625586	 0.8454421	 0.9292678	 -0.06408422	 0.	 0.	 -9.642351	 -1.2166702	 -0.47181896	 -0.04783001	 0.02291577	 0.02518070	 7.6640648	 0.30656258	 -6.7443768	 -0.03298672	 0.00733038	 -0.05986479	 0.00008662	 -0.00010798	 -0.00010535
-9.199272	 2.7135578	 1.6166385	 0.00479632	 0.00546248	 0.	 -9.627981	 -1.427432	 -1.5878984	 -0.04982848	 0.	 0.	 -9.704621	 0.74485120	 1.0178835	 -0.05955436	 0.	 0.	 -9.635166	 -1.1567947	 -0.476609	 -0.05355895	 0.01745329	 0.02611332	 6.7443768	 0.30656258	 -6.897658	 -0.02932153	 0.03054326	 -0.05131268	 0.00008599	 -0.00010753	 -0.00010617
-9.228012	 2.6824224	 1.5998734	 0.00093261	 0.	 0.	 -9.594451	 -1.3986918	 -1.5615531	 -0.06062021	 0.	 0.	 -9.659116	 0.8119118	 0.9172927	 -0.02877794	 0.	 0.	 -9.661511	 -1.1831399	 -0.4287086	 -0.05169372	 0.01905206	 0.02291577	 7.20422	 0.	 -6.5910956	 -0.03420845	 -0.01832595	 -0.05253441	 0.00008662	 -0.00010789	 -0.00010589
-9.182508	 2.720743	 1.6166385	 0.00519601	 -0.00599540	 0.	 -9.606425	 -1.4513822	 -1.6214286	 -0.06608269	 0.	 0.	 -9.683066	 0.7879616	 0.9148977	 -0.04876263	 0.	 0.	 -9.742942	 -1.1639798	 -0.44307872	 -0.05582389	 0.01625421	 0.02811179	 7.050939	 0.15328129	 -6.437814	 -0.01710422	 0.01710422	 -0.06230825	 0.00008653	 -0.00010844	 -0.00010626
-9.285493	 2.7734332	 1.5208378	 0.01891883	 -0.00519601	 0.	 -9.616006	 -1.4394071	 -1.6022685	 -0.06022052	 0.	 0.	 -9.577685	 0.7759865	 0.8981326	 -0.02851148	 0.	 0.	 -9.637561	 -1.2046951	 -0.5508546	 -0.06115314	 0.01292343	 0.02637978	 7.20422	 0.30656258	 -6.897658	 -0.01832595	 0.06230825	 -0.05986479	 0.00008599	 -0.00010771	 -0.00010608
-9.273518	 2.7878034	 1.6046635	 0.00199846	 0.00346401	 0.	 -9.637561	 -1.4250369	 -1.6214286	 -0.04969525	 0.	 0.	 -9.577685	 0.82388696	 0.948428	 -0.02531393	 0.	 0.	 -9.673486	 -1.2454104	 -0.4981642	 -0.03956968	 0.02078407	 0.03250842	 7.050939	 0.30656258	 -7.050939	 -0.04764748	 -0.00610865	 -0.05986479	 0.00008571	 -0.00010753	 -0.00010580
-9.273518	 2.720743	 1.6525638	 0.01918529	 -0.01212404	 0.	 -9.558525	 -1.3939017	 -1.5711331	 -0.04902909	 0.	 0.	 -9.678276	 0.8406520	 0.831072	 -0.02997703	 0.	 0.	 -9.692646	 -1.1448196	 -0.4646339	 -0.04689739	 0.01825268	 0.02211638	 7.357502	 0.45984388	 -6.2845324	 -0.04031710	 0.13072516	 -0.05009095	 0.00008635	 -0.00010780	 -0.00010653
-9.220827	 2.6393122	 1.7172294	 0.02731240	 -0.02571362	 0.	 -9.639956	 -1.4561722	 -1.5399979	 -0.04902909	 0.	 0.	 -9.651931	 0.8981326	 0.9005275	 -0.01079173	 0.	 0.	 -9.692646	 -1.1807449	 -0.50295424	 -0.02558039	 0.02011791	 0.02504747	 7.20422	 0.7664064	 -6.5910956	 -0.01221730	 0.1881465	 -0.05986479	 0.00008626	 -0.00010798	 -0.00010589
-9.273518	 2.7063728	 1.6262187	 0.00799387	 -0.03011026	 0.	 -9.491465	 -1.422642	 -1.6070585	 -0.04130168	 0.	 0.	 -9.568106	 0.8789724	 0.9747732	 -0.03690505	 0.	 0.	 -9.661511	 -1.1208694	 -0.5556447	 -0.02424808	 0.02025114	 0.02824502	 7.357502	 0.30656258	 -6.7443768	 0.03909537	 0.267559	 -0.03543018	 0.00008653	 -0.00010771	 -0.00010608
